Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2006","2006","ha","366294","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2006","2006","kg/ha","7243.8","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2006","2006","t","2653348","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2007","2007","ha","380000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2007","2007","kg/ha","7068.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2007","2007","t","2686000","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2008","2008","ha","370000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2008","2008","kg/ha","7037.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2008","2008","t","2604000","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2009","2009","ha","345414","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2009","2009","kg/ha","8666.4","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2009","2009","t","2993482","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2010","2010","ha","333773","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2010","2010","kg/ha","8232.8","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2010","2010","t","2747880","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2011","2011","ha","346411","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2011","2011","kg/ha","8823.3","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2011","2011","t","3056480","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2012","2012","ha","349052","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2012","2012","kg/ha","9219.2","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2012","2012","t","3217976","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2013","2013","ha","228501","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2013","2013","kg/ha","9709.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2013","2013","t","2218572","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2014","2014","ha","176033","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2014","2014","kg/ha","10251.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2014","2014","t","1804649","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2015","2015","ha","169491","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2015","2015","kg/ha","10990.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2015","2015","t","1862842","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2016","2016","ha","151543","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2016","2016","kg/ha","12529.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2016","2016","t","1898725","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2017","2017","ha","141029","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2017","2017","kg/ha","12330.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2017","2017","t","1739007","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2018","2018","ha","125091","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2018","2018","kg/ha","14147.3","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2018","2018","t","1769697","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2019","2019","ha","157255","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2019","2019","kg/ha","11753.1","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2019","2019","t","1848230","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2020","2020","ha","178983","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2020","2020","kg/ha","11353.4","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2020","2020","t","2032072","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2021","2021","ha","187611","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2021","2021","kg/ha","11427.2","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2021","2021","t","2143865","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2022","2022","ha","191791","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2022","2022","kg/ha","11515","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2022","2022","t","2208468","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2023","2023","ha","195768","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2023","2023","kg/ha","11793.5","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2023","2023","t","2308790","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2024","2024","ha","202488","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01312","Bananas","2024","2024","kg/ha","12036.4","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01312","Bananas","2024","2024","t","2437236","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","1961","1961","ha","353","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0115","Barley","1961","1961","kg/ha","869.7","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0115","Barley","1961","1961","t","307","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","1962","1962","ha","300","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0115","Barley","1962","1962","kg/ha","916.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0115","Barley","1962","1962","t","275","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","1963","1963","ha","420","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0115","Barley","1963","1963","kg/ha","904.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0115","Barley","1963","1963","t","380","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","1964","1964","ha","900","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0115","Barley","1964","1964","kg/ha","1043.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0115","Barley","1964","1964","t","939","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","1965","1965","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0115","Barley","1965","1965","kg/ha","1100","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0115","Barley","1965","1965","t","1100","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","1966","1966","ha","752","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0115","Barley","1966","1966","kg/ha","1143.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0115","Barley","1966","1966","t","860","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","1967","1967","ha","1890","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0115","Barley","1967","1967","kg/ha","1162.4","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0115","Barley","1967","1967","t","2197","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","1968","1968","ha","192","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0115","Barley","1968","1968","kg/ha","849","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0115","Barley","1968","1968","t","163","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","1969","1969","ha","333","E","Estimated value",""
